region	dm_method	lag	models_params	predictors_dict	selected_predictors	accuracy. mean	recall. mean	fscore. mean	accuracy. std	recall. std	fscore. std	K-Fscores	nb_predictors
FrontoParietal.LPFC_L	k_medoids	6	{'solver': 'liblinear', 'C': 0.6}	['IPU_P', 'IPU_I', 'Feedbacks_P', 'ReactionTime_P', 'disc_IPU_I']	['IPU_P_t6', 'IPU_P_t5', 'ReactionTime_P_t6', 'Feedbacks_P_t6', 'IPU_I_t4', 'IPU_I_t3', 'disc_IPU_I_t3', 'IPU_P_t4', 'IPU_P_t3']	0.5245575405879735	0.65	0.51	0.03288896025335087	0.13193970975422026	0.030349270886135864	0.5493580288894583,0.45989634478996183,0.5154372765447304,0.502424557472406,0.4837548767461158,0.4704390076057539,0.5530267795558141,0.5206393810526933,0.5049696701833153	5
FrontoParietal.LPFC_R	k_medoids	6	{'solver': 'lbfgs', 'C': 1}	['Saccades_P', 'Happy_I', 'IPU_I', 'disc_IPU_P', 'Blinks_P', 'ReactionTime_I', 'TypeTokenRatio_P', 'AUs_mouth_I', 'LexicalRichness_I', 'Smiles_I', 'AU_eyes_I', 'IPU_P', 'SpeechRate_P', 'Angry_I', 'Sad_I', 'Subjectivity_I', 'Polarity_P', 'AU_all_I', 'TypeTokenRatio_I', 'ReactionTime_P', 'Subjectivity_P', 'Neutral_I', 'Feedbacks_P']	['AU_eyes_I_t5', 'AU_eyes_I_t4', 'IPU_I_t4', 'Smiles_I_t6', 'Smiles_I_t5', 'Smiles_I_t3', 'IPU_P_t3', 'Subjectivity_P_t3', 'IPU_I_t6', 'IPU_I_t5', 'TypeTokenRatio_I_t5', 'IPU_I_t3', 'AU_eyes_I_t6', 'ReactionTime_P_t6', 'ReactionTime_P_t4', 'Saccades_P_t5', 'ReactionTime_P_t5', 'Subjectivity_I_t5', 'Saccades_P_t4', 'Saccades_P_t3', 'Blinks_P_t6', 'Blinks_P_t5', 'ReactionTime_P_t3', 'TypeTokenRatio_P_t6', 'Saccades_P_t6', 'Feedbacks_P_t4', 'TypeTokenRatio_P_t4', 'SpeechRate_P_t4', 'AU_eyes_I_t3', 'IPU_P_t6', 'IPU_P_t5', 'Subjectivity_P_t5', 'disc_IPU_P_t4', 'Polarity_P_t3', 'Happy_I_t4', 'Neutral_I_t5', 'IPU_P_t4', 'Subjectivity_P_t4', 'ReactionTime_I_t6', 'ReactionTime_I_t5', 'ReactionTime_I_t3', 'disc_IPU_P_t6', 'disc_IPU_P_t5', 'Polarity_P_t4', 'Happy_I_t6', 'Neutral_I_t6', 'AUs_mouth_I_t6', 'AUs_mouth_I_t5', 'AUs_mouth_I_t4', 'AUs_mouth_I_t3', 'AU_all_I_t6', 'AU_all_I_t5', 'AU_all_I_t4', 'AU_all_I_t3', 'Feedbacks_P_t3', 'TypeTokenRatio_P_t3', 'SpeechRate_P_t3', 'Feedbacks_P_t6', 'Feedbacks_P_t5', 'SpeechRate_P_t6', 'LexicalRichness_I_t3', 'Angry_I_t5', 'Angry_I_t4', 'Sad_I_t6', 'Sad_I_t3']	0.5117019984666682	0.88	0.5	0.01140886380307849	0.15183803920527436	0.10728062083193478	0.5883340705684531,0.2830925976457039,0.5354970441196644,0.5141807133016908,0.41059651739505465,0.6092232436760661,0.6322375197181495,0.40151175328480293,0.5132694753563926	23
FrontoParietal.PPC_L	mi_rank	6	{'solver': 'liblinear', 'C': 1}	['SpeechRate_P', 'SpeechRate_I', 'Smiles_I', 'Gaze_movement_quantity_P', 'Happy_I', 'IPU_P', 'Pupil_area_P', 'AUs_mouth_I', 'Overlap_I', 'TypeTokenRatio_I', 'Neutral_I', 'Sad_I', 'AU_all_I', 'AU_eyes_I', 'LexicalRichness_I', 'IPU_I']	['LexicalRichness_I_t6', 'SpeechRate_P_t4', 'Overlap_I_t3', 'Gaze_movement_quantity_P_t6', 'SpeechRate_I_t3', 'IPU_P_t5', 'IPU_I_t6', 'TypeTokenRatio_I_t3', 'Gaze_movement_quantity_P_t3', 'Gaze_movement_quantity_P_t4', 'Smiles_I_t5', 'Smiles_I_t6', 'Sad_I_t3', 'Sad_I_t4', 'Smiles_I_t3', 'Smiles_I_t4', 'Sad_I_t6', 'Sad_I_t5', 'Pupil_area_P_t6', 'Pupil_area_P_t5', 'Happy_I_t4', 'Happy_I_t3', 'Pupil_area_P_t3', 'Neutral_I_t4', 'Happy_I_t5', 'Neutral_I_t3', 'Pupil_area_P_t4', 'Happy_I_t6', 'Neutral_I_t5', 'Neutral_I_t6', 'AUs_mouth_I_t3', 'AUs_mouth_I_t4', 'AUs_mouth_I_t6', 'AUs_mouth_I_t5', 'AU_eyes_I_t6', 'AU_all_I_t3', 'AU_all_I_t4', 'AU_all_I_t6', 'AU_all_I_t5', 'AU_eyes_I_t5', 'AU_eyes_I_t4', 'AU_eyes_I_t3']	0.502334785311754	0.96	0.52	0.003537201345086371	0.09875128356832337	0.0947213576592173	0.3715101266930649,0.4197695992844411,0.6645230797214271,0.5015820835681334,0.45964383884825805,0.5242771412984178,0.6531754478434816,0.5833844557487742,0.4741728679733082	16
FrontoParietal.PPC_R	k_medoids	6	{'solver': 'lbfgs', 'C': 0.7}	['Sad_I', 'Blinks_P', 'Smiles_I', 'AU_all_I', 'ReactionTime_I', 'Angry_I', 'SpeechRate_P', 'Feedbacks_P', 'IPU_P', 'ReactionTime_P', 'TypeTokenRatio_I', 'AU_eyes_I', 'LexicalRichness_P', 'TypeTokenRatio_P', 'disc_IPU_P', 'Pupil_area_P', 'IPU_I', 'Saccades_P', 'disc_IPU_I', 'AUs_mouth_I', 'UnionSocioItems_P']	['AU_eyes_I_t5', 'IPU_I_t4', 'disc_IPU_I_t4', 'Smiles_I_t6', 'Smiles_I_t5', 'Smiles_I_t4', 'Pupil_area_P_t6', 'IPU_P_t3', 'IPU_I_t6', 'TypeTokenRatio_I_t6', 'IPU_I_t5', 'IPU_I_t3', 'disc_IPU_I_t3', 'AU_eyes_I_t6', 'ReactionTime_P_t6', 'UnionSocioItems_P_t5', 'ReactionTime_P_t5', 'UnionSocioItems_P_t4', 'Saccades_P_t3', 'Blinks_P_t3', 'ReactionTime_P_t3', 'UnionSocioItems_P_t6', 'Feedbacks_P_t4', 'LexicalRichness_P_t4', 'TypeTokenRatio_P_t4', 'AU_eyes_I_t3', 'IPU_P_t6', 'IPU_P_t5', 'disc_IPU_P_t4', 'IPU_P_t4', 'ReactionTime_I_t6', 'ReactionTime_I_t5', 'disc_IPU_P_t6', 'disc_IPU_P_t5', 'AUs_mouth_I_t6', 'AU_all_I_t6', 'AU_all_I_t5', 'Feedbacks_P_t3', 'LexicalRichness_P_t3', 'TypeTokenRatio_P_t3', 'Feedbacks_P_t6', 'LexicalRichness_P_t5', 'SpeechRate_P_t5', 'Angry_I_t3', 'Sad_I_t6', 'Sad_I_t4', 'Sad_I_t3']	0.5325579668551674	0.85	0.54	0.026255542905916092	0.135779322506615	0.08549696414822675	0.4250976568487595,0.49787261332810206,0.407944305276444,0.48428775633624727,0.5630959582462274,0.6041654040464618,0.6856673088435928,0.5683371551894649,0.6004513081432924	21
Language.IFG_L	k_medoids	6	{'solver': 'lbfgs', 'C': 0.9}	['Smiles_I', 'disc_IPU_P', 'IPU_P', 'IPU_I']	['IPU_P_t6', 'IPU_P_t5', 'IPU_I_t4', 'Smiles_I_t6', 'IPU_P_t4', 'disc_IPU_P_t4', 'Smiles_I_t4']	0.5270699918557731	0.39	0.5	0.056032266039296105	0.20540828421681084	0.06839579451593125	0.4490639029515713,0.5942701938451993,0.4673966611435466,0.58173787612225,0.457307971484716,0.4265353843245454,0.6072187763203982,0.5222225631113634,0.4377328505249892	4
Language.IFG_R	model_rank	6	{'solver': 'lbfgs', 'C': 1}	['Gaze_movement_quantity_P', 'Saccades_P', 'AU_all_I', 'Pupil_area_P', 'AUs_mouth_I', 'Blinks_P', 'IPU_I', 'Happy_I', 'Neutral_I', 'AU_eyes_I', 'IPU_P', 'SpeechRate_P']	['IPU_P_t6', 'IPU_P_t5', 'IPU_P_t4', 'IPU_P_t3', 'SpeechRate_P_t4', 'IPU_I_t3', 'AUs_mouth_I_t6', 'AUs_mouth_I_t5', 'AUs_mouth_I_t4', 'AUs_mouth_I_t3', 'AU_eyes_I_t6', 'AU_eyes_I_t5', 'AU_eyes_I_t4', 'AU_eyes_I_t3', 'AU_all_I_t6', 'AU_all_I_t5', 'AU_all_I_t4', 'AU_all_I_t3', 'Happy_I_t6', 'Happy_I_t5', 'Happy_I_t4', 'Happy_I_t3', 'Neutral_I_t6', 'Neutral_I_t5', 'Neutral_I_t4', 'Neutral_I_t3', 'Gaze_movement_quantity_P_t6', 'Gaze_movement_quantity_P_t5', 'Gaze_movement_quantity_P_t4', 'Gaze_movement_quantity_P_t3', 'Saccades_P_t6', 'Saccades_P_t5', 'Saccades_P_t4', 'Saccades_P_t3', 'Blinks_P_t6', 'Blinks_P_t5', 'Blinks_P_t4', 'Blinks_P_t3', 'Pupil_area_P_t6', 'Pupil_area_P_t5', 'Pupil_area_P_t4', 'Pupil_area_P_t3']	0.5011200196430571	0.95	0.51	0.01747095924689705	0.0565233649438734	0.13779868544088816	0.3458195984417141,0.4480564307714094,0.6246162621471202,0.7618048758750238,0.4925809796358509,0.6866214704681777,0.4577990700295901,0.4431350236578471,0.3521277860131506	12
Language.pSTG_L	k_medoids	6	{'solver': 'liblinear', 'C': 1}	['ReactionTime_P', 'IPU_I', 'IPU_P', 'Happy_I']	['IPU_P_t6', 'ReactionTime_P_t6', 'ReactionTime_P_t3', 'IPU_I_t4', 'IPU_I_t3', 'IPU_P_t4', 'IPU_P_t3', 'Happy_I_t4']	0.572950998915618	0.8	0.6	0.0365467330775387	0.09786623123890156	0.061585376834992385	0.6028198354306925,0.5709848614544599,0.4885817103513685,0.6034169325467641,0.6665589015588324,0.6871309031370664,0.5241772336806265,0.6059079477865156,0.6552814077340345	4
Language.pSTG_R	mi_rank	6	{'solver': 'liblinear', 'C': 1}	['disc_IPU_I', 'Saccades_P', 'Feedbacks_I', 'LexicalRichness_I', 'TypeTokenRatio_I', 'UnionSocioItems_I', 'SpeechRate_I', 'ReactionTime_P', 'Overlap_I', 'Pupil_area_P', 'disc_IPU_P', 'AU_eyes_I', 'ReactionTime_I', 'IPU_P', 'IPU_I']	['Feedbacks_I_t4', 'disc_IPU_I_t5', 'Overlap_I_t3', 'SpeechRate_I_t5', 'AU_eyes_I_t6', 'ReactionTime_I_t4', 'AU_eyes_I_t3', 'AU_eyes_I_t5', 'ReactionTime_I_t5', 'IPU_P_t5', 'UnionSocioItems_I_t4', 'TypeTokenRatio_I_t5', 'Pupil_area_P_t3', 'AU_eyes_I_t4', 'IPU_I_t5', 'Saccades_P_t4', 'Overlap_I_t4', 'LexicalRichness_I_t4', 'LexicalRichness_I_t3', 'disc_IPU_P_t4', 'ReactionTime_P_t3', 'IPU_P_t4', 'disc_IPU_P_t3', 'SpeechRate_I_t4', 'TypeTokenRatio_I_t4', 'SpeechRate_I_t3', 'TypeTokenRatio_I_t3', 'IPU_P_t3', 'disc_IPU_I_t4', 'disc_IPU_I_t3', 'IPU_I_t4', 'IPU_I_t3']	0.5945250837261989	0.83	0.63	0.032853163349426395	0.04041760535023888	0.035609828254019336	0.5888757748785182,0.5738525231943845,0.6663837332126152,0.6812698418304995,0.6097054501930549,0.6016390152748999,0.6524983177951481,0.6058264444789266,0.6517257862957263	15
Salience.ACC	k_medoids	6	{'solver': 'liblinear', 'C': 1}	['ReactionTime_I', 'Overlap_I', 'TypeTokenRatio_I', 'IPU_I', 'SpeechRate_P', 'Smiles_I', 'Pupil_area_P', 'Feedbacks_I', 'Subjectivity_I', 'AU_all_I', 'LexicalRichness_I', 'UnionSocioItems_I', 'AUs_mouth_I', 'LexicalRichness_P', 'TypeTokenRatio_P', 'Saccades_P', 'Blinks_P', 'ReactionTime_P', 'disc_IPU_I', 'Feedbacks_P', 'SpeechRate_I', 'IPU_P', 'AU_eyes_I', 'UnionSocioItems_P', 'disc_IPU_P']	['AU_eyes_I_t5', 'IPU_I_t4', 'ReactionTime_P_t6', 'Subjectivity_I_t4', 'Subjectivity_I_t3', 'IPU_P_t3', 'IPU_I_t6', 'disc_IPU_I_t6', 'TypeTokenRatio_I_t6', 'IPU_I_t5', 'IPU_I_t3', 'AU_eyes_I_t6', 'Saccades_P_t5', 'Saccades_P_t4', 'Saccades_P_t3', 'Saccades_P_t6', 'Blinks_P_t6', 'UnionSocioItems_P_t3', 'AU_eyes_I_t3', 'IPU_P_t6', 'disc_IPU_P_t4', 'disc_IPU_P_t3', 'IPU_P_t4', 'ReactionTime_I_t6', 'ReactionTime_I_t5', 'ReactionTime_I_t3', 'disc_IPU_P_t6', 'AUs_mouth_I_t6', 'AU_all_I_t6', 'Feedbacks_P_t5', 'TypeTokenRatio_P_t5', 'SpeechRate_P_t5', 'Feedbacks_P_t6', 'LexicalRichness_P_t6', 'TypeTokenRatio_P_t6', 'SpeechRate_P_t6', 'Feedbacks_P_t3', 'LexicalRichness_P_t3', 'TypeTokenRatio_P_t3', 'Feedbacks_P_t4', 'TypeTokenRatio_P_t4', 'Feedbacks_I_t3', 'UnionSocioItems_I_t3', 'Overlap_I_t6', 'LexicalRichness_I_t5', 'LexicalRichness_I_t4', 'Overlap_I_t3', 'LexicalRichness_I_t3', 'SpeechRate_I_t4', 'SpeechRate_I_t3', 'Overlap_I_t4', 'Smiles_I_t6', 'Smiles_I_t5', 'Smiles_I_t4', 'Smiles_I_t3', 'Pupil_area_P_t4', 'Overlap_I_t5', 'Feedbacks_I_t4', 'UnionSocioItems_I_t4']	0.5605412407780425	0.9	0.6	0.02536925925457268	0.054819213057551726	0.054583457268980166	0.6147614306195018,0.5795729972316436,0.6155003543371713,0.5383281474335743,0.7056048758410189,0.571360075483806,0.5120085614149068,0.6464532676011645,0.5797013078601453	25
Salience.AInsula_L	k_medoids	6	{'solver': 'liblinear', 'C': 0.8}	['IPU_P', 'disc_IPU_P', 'Happy_I', 'IPU_I', 'AU_eyes_I', 'Subjectivity_P', 'SpeechRate_P', 'disc_IPU_I', 'Sad_I', 'AU_all_I', 'ReactionTime_P', 'Pupil_area_P', 'TypeTokenRatio_P', 'Feedbacks_P', 'Saccades_P']	['IPU_P_t5', 'IPU_P_t4', 'TypeTokenRatio_P_t4', 'IPU_I_t3', 'IPU_P_t6', 'ReactionTime_P_t3', 'Subjectivity_P_t5', 'Saccades_P_t6', 'Pupil_area_P_t4', 'Pupil_area_P_t3', 'Saccades_P_t3', 'IPU_I_t6', 'disc_IPU_I_t6', 'IPU_I_t5', 'IPU_I_t4', 'IPU_P_t3', 'TypeTokenRatio_P_t3', 'Saccades_P_t4', 'Feedbacks_P_t6', 'Feedbacks_P_t5', 'SpeechRate_P_t5', 'SpeechRate_P_t4', 'Sad_I_t6', 'Sad_I_t5', 'AU_eyes_I_t6', 'AU_eyes_I_t4', 'AU_eyes_I_t3', 'disc_IPU_P_t6', 'disc_IPU_P_t5', 'disc_IPU_P_t4', 'AU_all_I_t6', 'Happy_I_t6', 'Happy_I_t5']	0.5403541224003152	0.56	0.52	0.02824949819766628	0.19729222285125309	0.046993977596161265	0.46125977934936174,0.548294478378213,0.5011211978103833,0.529854074079095,0.5493830438997062,0.5044639906085834,0.6157055996308549,0.5267421179761927,0.4502347490431462	15
Salience.AInsula_R	mi_rank	6	{'solver': 'liblinear', 'C': 0.6}	['TypeTokenRatio_I', 'IPU_I', 'Neutral_I', 'AU_all_I', 'Angry_I', 'LexicalRichness_P', 'ReactionTime_I', 'Subjectivity_I', 'SpeechRate_P', 'SpeechRate_I', 'Gaze_movement_quantity_P', 'TypeTokenRatio_P', 'AU_eyes_I', 'disc_IPU_P', 'Happy_I', 'Saccades_P', 'IPU_P', 'Sad_I', 'Pupil_area_P', 'AUs_mouth_I']	['TypeTokenRatio_I_t6', 'LexicalRichness_P_t6', 'Gaze_movement_quantity_P_t6', 'Angry_I_t5', 'LexicalRichness_P_t4', 'IPU_I_t4', 'SpeechRate_P_t6', 'Pupil_area_P_t4', 'Pupil_area_P_t3', 'SpeechRate_I_t4', 'TypeTokenRatio_P_t6', 'Saccades_P_t6', 'SpeechRate_I_t5', 'TypeTokenRatio_I_t5', 'IPU_I_t5', 'Pupil_area_P_t6', 'Angry_I_t6', 'disc_IPU_P_t3', 'Subjectivity_I_t4', 'IPU_P_t5', 'TypeTokenRatio_P_t3', 'AUs_mouth_I_t3', 'Sad_I_t6', 'AUs_mouth_I_t4', 'SpeechRate_P_t4', 'Sad_I_t3', 'TypeTokenRatio_P_t5', 'Sad_I_t5', 'AUs_mouth_I_t5', 'IPU_I_t3', 'Sad_I_t4', 'SpeechRate_I_t3', 'IPU_P_t6', 'ReactionTime_I_t3', 'Happy_I_t6', 'Neutral_I_t5', 'AU_all_I_t5', 'AU_all_I_t6', 'AUs_mouth_I_t6', 'Neutral_I_t6', 'AU_all_I_t3', 'ReactionTime_I_t4', 'AU_all_I_t4', 'AU_eyes_I_t5', 'Happy_I_t5', 'TypeTokenRatio_P_t4', 'Happy_I_t4', 'AU_eyes_I_t6', 'AU_eyes_I_t3', 'IPU_P_t3', 'AU_eyes_I_t4', 'Happy_I_t3']	0.5339772552458509	0.47	0.52	0.016373960837614426	0.17303169227064027	0.05733706490768821	0.5190718105516878,0.5457801694231414,0.5307519783808213,0.5468618792915201,0.5015294961898777,0.5416234936295106,0.5467046366893752,0.5620524543067735,0.36234487378917546	20
Salience.RPFC_L	k_medoids	6	{'solver': 'lbfgs', 'C': 1}	['Smiles_I', 'disc_IPU_P', 'IPU_I', 'IPU_P']	['IPU_P_t6', 'IPU_P_t5', 'disc_IPU_P_t5', 'IPU_I_t4', 'IPU_I_t3', 'IPU_P_t4', 'IPU_P_t3', 'disc_IPU_P_t4', 'disc_IPU_P_t3', 'IPU_I_t5', 'Smiles_I_t4', 'Smiles_I_t3']	0.5239458496626346	0.96	0.57	0.012264462116440054	0.022326476853594557	0.11531493421233795	0.6433218587481538,0.5650562464059804,0.4821388010563826,0.48140184095367433,0.727538245977564,0.7438047538375381,0.4628448587181137,0.4036521435928532,0.6375355783251743	4
Salience.RPFC_R	mi_rank	6	{'solver': 'lbfgs', 'C': 0.9}	['Pupil_area_P', 'AUs_mouth_I', 'AU_eyes_I', 'AU_all_I']	['Pupil_area_P_t4', 'AU_eyes_I_t5', 'Pupil_area_P_t3', 'AU_eyes_I_t6', 'AU_all_I_t6', 'AUs_mouth_I_t4', 'AUs_mouth_I_t6', 'AUs_mouth_I_t3', 'AUs_mouth_I_t5', 'AU_all_I_t3', 'AU_all_I_t5', 'AU_all_I_t4']	0.505993496267474	0.95	0.54	0.02071636559169712	0.12065273971148087	0.138388422004043	0.38849928589738897,0.37960401211141853,0.6678292880208336,0.5481942710275378,0.531301534868097,0.7838311478095925,0.339260205999549,0.6250122185657033,0.5593758110554142	4
Salience.SMG_L	k_medoids	6	{'solver': 'liblinear', 'C': 1}	['Saccades_P', 'IPU_I', 'UnionSocioItems_P', 'disc_IPU_P', 'Blinks_P', 'ReactionTime_I', 'TypeTokenRatio_P', 'LexicalRichness_P', 'AUs_mouth_I', 'Smiles_I', 'AU_eyes_I', 'IPU_P', 'SpeechRate_P', 'Subjectivity_I', 'disc_IPU_I', 'Feedbacks_I', 'TypeTokenRatio_I', 'ReactionTime_P', 'Neutral_I', 'Feedbacks_P']	['AU_eyes_I_t5', 'AU_eyes_I_t4', 'IPU_I_t4', 'Smiles_I_t6', 'IPU_P_t3', 'IPU_I_t6', 'IPU_I_t5', 'IPU_I_t3', 'disc_IPU_I_t3', 'TypeTokenRatio_I_t3', 'AU_eyes_I_t6', 'ReactionTime_P_t6', 'ReactionTime_P_t4', 'Saccades_P_t5', 'ReactionTime_P_t5', 'UnionSocioItems_P_t3', 'Saccades_P_t3', 'Blinks_P_t6', 'ReactionTime_P_t3', 'TypeTokenRatio_P_t6', 'Subjectivity_I_t4', 'Saccades_P_t6', 'Feedbacks_P_t4', 'LexicalRichness_P_t4', 'TypeTokenRatio_P_t4', 'SpeechRate_P_t4', 'AU_eyes_I_t3', 'IPU_P_t6', 'IPU_P_t5', 'disc_IPU_P_t4', 'Neutral_I_t4', 'IPU_P_t4', 'ReactionTime_I_t6', 'ReactionTime_I_t5', 'ReactionTime_I_t4', 'disc_IPU_P_t6', 'disc_IPU_P_t5', 'AUs_mouth_I_t6', 'Feedbacks_P_t3', 'Feedbacks_P_t6', 'SpeechRate_P_t6', 'SpeechRate_P_t5', 'Feedbacks_I_t3']	0.5119665171985164	0.94	0.51	0.011559776824074478	0.05634911927259476	0.12681942639576368	0.2713042240839318,0.6346684682776812,0.6555063023618015,0.5826284661974683,0.5974507099863391,0.39588887212246204,0.4410446207865213,0.39269868827160487,0.5917411577716852	20
Salience.SMG_R	k_medoids	6	{'solver': 'lbfgs', 'C': 0.9}	['disc_IPU_I', 'IPU_P', 'UnionSocioItems_P', 'IPU_I']	['IPU_P_t6', 'UnionSocioItems_P_t6', 'IPU_I_t3', 'disc_IPU_I_t3', 'IPU_P_t4', 'IPU_P_t3']	0.5285865650615195	0.36	0.5	0.009884188383249287	0.12565889433938401	0.06298424585448144	0.5096836725602052,0.46182297230025315,0.5102804569790003,0.4927878319418487,0.519953869085158,0.5827976459936622,0.5451795506160921,0.34253518301960556,0.5036360120352803	4
SensoriMotor.Lateral_L	mi_rank	6	{'solver': 'liblinear', 'C': 1}	['IPU_P']	['IPU_P_t4', 'IPU_P_t3']	0.5905725471568749	0.53	0.59	0.03105871617357541	0.08527629207009234	0.037897877020197666	0.6542212416805602,0.5103682522674496,0.5667376900109756,0.5798883269538628,0.589093283312654,0.6206103187746909,0.5664751748216312,0.5992718844085005,0.606481348647957	1
SensoriMotor.Lateral_R	mi_rank	6	{'solver': 'lbfgs', 'C': 1}	['IPU_P']	['IPU_P_t4', 'IPU_P_t3']	0.592647924584421	0.75	0.62	0.03716344507112508	0.05730233031839525	0.04608185859744735	0.5668940706869935,0.5466518777883594,0.6124256284043097,0.6704902529476076,0.6538402664231107,0.652327696699099,0.6317026377015156,0.5750581574417746,0.6830495552056584	1
SensoriMotor.Superior	k_medoids	6	{'solver': 'lbfgs', 'C': 1}	['Blinks_P', 'disc_IPU_P', 'UnionSocioItems_P', 'Sad_I', 'Overlap_I', 'disc_IPU_I', 'IPU_I', 'Pupil_area_P', 'IPU_P']	['IPU_P_t6', 'disc_IPU_P_t6', 'Overlap_I_t4', 'Overlap_I_t3', 'Sad_I_t4', 'Pupil_area_P_t4', 'Pupil_area_P_t3', 'IPU_P_t4', 'IPU_P_t3', 'disc_IPU_P_t3', 'UnionSocioItems_P_t3', 'IPU_I_t5', 'disc_IPU_I_t5', 'Blinks_P_t4', 'Pupil_area_P_t6', 'Pupil_area_P_t5']	0.5119162143213996	0.94	0.54	0.013193000280209309	0.08809518755984291	0.07906934865020318	0.6815818364281722,0.6541242409295046,0.5070241809011787,0.5610542145101239,0.4676384859230605,0.5697159336106403,0.4280336639426299,0.49767569203593276,0.5048518689553879	9
Visual.Lateral_L	mi_rank	6	{'solver': 'lbfgs', 'C': 1}	['TypeTokenRatio_P', 'Gaze_movement_quantity_P', 'LexicalRichness_P', 'Saccades_P', 'Neutral_I', 'SpeechRate_P', 'Blinks_P', 'Happy_I', 'disc_IPU_P', 'Pupil_area_P', 'IPU_P']	['TypeTokenRatio_P_t3', 'SpeechRate_P_t3', 'Neutral_I_t5', 'LexicalRichness_P_t4', 'Neutral_I_t4', 'TypeTokenRatio_P_t4', 'Neutral_I_t3', 'disc_IPU_P_t3', 'SpeechRate_P_t4', 'Gaze_movement_quantity_P_t6', 'Pupil_area_P_t3', 'Pupil_area_P_t4', 'Gaze_movement_quantity_P_t5', 'Pupil_area_P_t6', 'IPU_P_t3', 'Gaze_movement_quantity_P_t4', 'disc_IPU_P_t4', 'Pupil_area_P_t5', 'IPU_P_t4', 'Saccades_P_t6', 'Gaze_movement_quantity_P_t3', 'Happy_I_t4', 'Happy_I_t6', 'Happy_I_t5', 'Saccades_P_t5', 'Happy_I_t3', 'Blinks_P_t6', 'Saccades_P_t3', 'Saccades_P_t4', 'Blinks_P_t5', 'Blinks_P_t4', 'Blinks_P_t3']	0.5281238306451955	0.92	0.56	0.043633454712302636	0.05955050969117516	0.06908326949840082	0.5712776326318013,0.48173472707125425,0.5263738246635753,0.6593319817577707,0.5008306784374805,0.619842128309601,0.46161416872602423,0.6533879200929112,0.5434583841730498	11
Visual.Lateral_R	mi_rank	6	{'solver': 'lbfgs', 'C': 1}	['IPU_P']	['IPU_P_t3', 'IPU_P_t4']	0.5667900613340884	0.59	0.56	0.030700934501818575	0.1003521116067412	0.030522349688887576	0.5699802464424161,0.5739936985596708,0.549650285744126,0.5376458210310704,0.6216914600315829,0.5614962894805406,0.513753893488906,0.523831767705629,0.5756281425191216	1
Visual.Medial	mi_rank	6	{'solver': 'liblinear', 'C': 0.9}	['disc_IPU_I', 'IPU_I', 'AU_all_I', 'Neutral_I', 'AUs_mouth_I', 'Saccades_P', 'Blinks_P', 'Pupil_area_P']	['Neutral_I_t3', 'Neutral_I_t4', 'Blinks_P_t4', 'AUs_mouth_I_t3', 'AUs_mouth_I_t4', 'AUs_mouth_I_t5', 'Neutral_I_t5', 'disc_IPU_I_t3', 'AUs_mouth_I_t6', 'Neutral_I_t6', 'AU_all_I_t6', 'Blinks_P_t3', 'AU_all_I_t5', 'Pupil_area_P_t6', 'Pupil_area_P_t5', 'AU_all_I_t4', 'IPU_I_t3', 'AU_all_I_t3', 'Pupil_area_P_t3', 'Pupil_area_P_t4', 'Saccades_P_t4', 'Saccades_P_t3']	0.5984584879022374	0.84	0.62	0.06427368879120783	0.0970245490867074	0.0822636606038634	0.5966035669219938,0.6590377067100743,0.6946195466620799,0.514766881846334,0.4996272291824554,0.5540918417111313,0.6180630612559547,0.7499550653375117,0.70045243893368	8
Visual.Occipital	model_rank	6	{'solver': 'liblinear', 'C': 1}	['Blinks_P', 'Saccades_P', 'AU_all_I', 'Gaze_movement_quantity_P', 'AU_eyes_I', 'AUs_mouth_I', 'Happy_I', 'Pupil_area_P', 'Neutral_I', 'IPU_P', 'IPU_I']	['IPU_P_t6', 'IPU_P_t5', 'IPU_P_t4', 'IPU_P_t3', 'IPU_I_t6', 'IPU_I_t5', 'AUs_mouth_I_t6', 'AUs_mouth_I_t5', 'AUs_mouth_I_t4', 'AUs_mouth_I_t3', 'AU_eyes_I_t6', 'AU_eyes_I_t5', 'AU_eyes_I_t4', 'AU_eyes_I_t3', 'AU_all_I_t6', 'AU_all_I_t5', 'AU_all_I_t4', 'AU_all_I_t3', 'Happy_I_t6', 'Happy_I_t5', 'Happy_I_t4', 'Happy_I_t3', 'Neutral_I_t6', 'Neutral_I_t5', 'Neutral_I_t4', 'Neutral_I_t3', 'Gaze_movement_quantity_P_t6', 'Gaze_movement_quantity_P_t5', 'Gaze_movement_quantity_P_t4', 'Gaze_movement_quantity_P_t3', 'Saccades_P_t6', 'Saccades_P_t5', 'Saccades_P_t4', 'Saccades_P_t3', 'Blinks_P_t6', 'Blinks_P_t5', 'Blinks_P_t4', 'Blinks_P_t3', 'Pupil_area_P_t6', 'Pupil_area_P_t5', 'Pupil_area_P_t4', 'Pupil_area_P_t3']	0.5275980789104342	0.89	0.56	0.024493635486186726	0.09968379289611327	0.10503849208622756	0.43375156725123964,0.7278263618534929,0.5223334804131373,0.7339956685312873,0.5291599901986697,0.5169987383690553,0.42906469210698117,0.6199377254178612,0.5535249403423009	11
