DefaultMode.MPFC;DefaultMode.LP_L;DefaultMode.LP_R;DefaultMode.PCC;SensoriMotor.Lateral_L;SensoriMotor.Lateral_R;SensoriMotor.Superior;Visual.Medial;Visual.Occipital;Visual.Lateral_L;Visual.Lateral_R;Salience.ACC;Salience.AInsula_L;Salience.AInsula_R;Salience.RPFC_L;Salience.RPFC_R;Salience.SMG_L;Salience.SMG_R;DorsalAttention.FEF_L;DorsalAttention.FEF_R;DorsalAttention.IPS_L;DorsalAttention.IPS_R;FrontoParietal.LPFC_L;FrontoParietal.PPC_L;FrontoParietal.LPFC_R;FrontoParietal.PPC_R;Language.IFG_L;Language.IFG_R;Language.pSTG_L;Language.pSTG_R;Cerebellar.Anterior;Cerebellar.Posterior
Blinks_P,Feedbacks_P,UnionSocioItems_P,ReactionTime_P,AU_eyes_I,Saccades_P,IPU_P,IPU_I,disc_IPU_P,TypeTokenRatio_I,disc_IPU_I,Angry_I;Pupil_area_P;Feedbacks_P,ReactionTime_P,Neutral_I,TypeTokenRatio_I,Polarity_P,Blinks_P,LexicalRichness_P,Overlap_I,AU_all_I,AU_eyes_I,UnionSocioItems_P,IPU_P,TypeTokenRatio_P,AUs_mouth_I,IPU_I,Subjectivity_I,Saccades_P,disc_IPU_P,Subjectivity_P,disc_IPU_I;Subjectivity_I,AU_eyes_I,Feedbacks_P,ReactionTime_P,UnionSocioItems_P,Polarity_I,IPU_P,AUs_mouth_I,IPU_I,disc_IPU_P,TypeTokenRatio_I,disc_IPU_I,Polarity_P,Pupil_area_P;AU_eyes_I,IPU_P,Gaze_movement_quantity_P,AUs_mouth_I,Pupil_area_P;LexicalRichness_P,IPU_P,TypeTokenRatio_P,AUs_mouth_I,IPU_I,SpeechRate_P,disc_IPU_P,Subjectivity_P,ReactionTime_I,AU_all_I,Happy_I;ReactionTime_P,Neutral_I,IPU_P,AUs_mouth_I,IPU_I,disc_IPU_I,Polarity_P,Pupil_area_P;Blinks_P,SpeechRate_I,Saccades_P,Neutral_I,IPU_P,AUs_mouth_I,IPU_I,disc_IPU_P,TypeTokenRatio_I,disc_IPU_I,AU_all_I,Pupil_area_P;AU_eyes_I,Saccades_P,Neutral_I,Gaze_movement_quantity_P,AUs_mouth_I,AU_all_I,Pupil_area_P;Feedbacks_P,ReactionTime_P,Polarity_I,Smiles_I,Neutral_I,Feedbacks_I,TypeTokenRatio_I,Sad_I,Angry_I,LexicalRichness_I,Happy_I,Blinks_P,UnionSocioItems_I,LexicalRichness_P,Overlap_I,AU_all_I,SpeechRate_I,AU_eyes_I,UnionSocioItems_P,IPU_P,TypeTokenRatio_P,AUs_mouth_I,IPU_I,SpeechRate_P,Pupil_area_P,Saccades_P,Gaze_movement_quantity_P,disc_IPU_P,disc_IPU_I;Blinks_P,AU_eyes_I,LexicalRichness_P,IPU_P,TypeTokenRatio_P,AUs_mouth_I,SpeechRate_P,disc_IPU_P,AU_all_I,Happy_I;AU_eyes_I,Saccades_P,Neutral_I,Gaze_movement_quantity_P,AUs_mouth_I,IPU_I,AU_all_I,Pupil_area_P;Blinks_P,Feedbacks_P,AU_eyes_I,ReactionTime_P,UnionSocioItems_P,IPU_P,Overlap_I,TypeTokenRatio_P,AUs_mouth_I,SpeechRate_P,IPU_I,Subjectivity_P,disc_IPU_P,disc_IPU_I,AU_all_I;Blinks_P,AU_eyes_I,Saccades_P,Neutral_I,IPU_P,Gaze_movement_quantity_P,Pupil_area_P,AUs_mouth_I,AU_all_I,Happy_I;SpeechRate_I,Feedbacks_P,ReactionTime_P,IPU_P,LexicalRichness_P,TypeTokenRatio_P,IPU_I,SpeechRate_P,disc_IPU_P,TypeTokenRatio_I,disc_IPU_I,LexicalRichness_I,Pupil_area_P;Blinks_P,AU_eyes_I,Saccades_P,Neutral_I,IPU_P,Gaze_movement_quantity_P,Pupil_area_P,AUs_mouth_I,IPU_I,AU_all_I,Happy_I;Feedbacks_P,ReactionTime_P,Polarity_I,Smiles_I,Neutral_I,TypeTokenRatio_I,Happy_I,Blinks_P,LexicalRichness_P,Overlap_I,AU_eyes_I,UnionSocioItems_P,IPU_P,AUs_mouth_I,IPU_I,SpeechRate_P,Subjectivity_I,Saccades_P,Subjectivity_P,disc_IPU_P,disc_IPU_I;UnionSocioItems_I,UnionSocioItems_P,Feedbacks_P,ReactionTime_P,IPU_P,Feedbacks_I,IPU_I,disc_IPU_P,disc_IPU_I,Happy_I;AU_eyes_I;Blinks_P,AU_eyes_I,Saccades_P,Sad_I,Neutral_I,AUs_mouth_I,Angry_I,AU_all_I,Pupil_area_P;Blinks_P,AU_eyes_I,Saccades_P,Neutral_I,IPU_P,Gaze_movement_quantity_P,Pupil_area_P,AUs_mouth_I,SpeechRate_P,IPU_I,AU_all_I,Happy_I;AU_eyes_I,Feedbacks_P,Saccades_P,IPU_P,AUs_mouth_I,SpeechRate_P,IPU_I,Subjectivity_P,disc_IPU_P,TypeTokenRatio_I,disc_IPU_I,Polarity_P,AU_all_I;SpeechRate_I,Feedbacks_P,AU_eyes_I,ReactionTime_P,IPU_P,Overlap_I,IPU_I,disc_IPU_P,disc_IPU_I,Pupil_area_P;Feedbacks_P,ReactionTime_P,Polarity_I,Smiles_I,Neutral_I,Feedbacks_I,Polarity_P,Angry_I,Sad_I,LexicalRichness_I,UnionSocioItems_I,Blinks_P,Happy_I,Overlap_I,AU_all_I,SpeechRate_I,AU_eyes_I,UnionSocioItems_P,IPU_P,TypeTokenRatio_P,AUs_mouth_I,IPU_I,SpeechRate_P,ReactionTime_I,Pupil_area_P,Subjectivity_I,Saccades_P,Gaze_movement_quantity_P,disc_IPU_P;IPU_P,AU_eyes_I,AUs_mouth_I;AU_eyes_I,Feedbacks_P,IPU_P,SpeechRate_P,IPU_I,disc_IPU_P,disc_IPU_I,Sad_I;Pupil_area_P,AU_all_I,AUs_mouth_I;AU_eyes_I,Pupil_area_P,AUs_mouth_I;disc_IPU_I,IPU_I,SpeechRate_I,TypeTokenRatio_I;Feedbacks_P,ReactionTime_P,Neutral_I,Smiles_I,Feedbacks_I,Sad_I,LexicalRichness_I,Blinks_P,LexicalRichness_P,Overlap_I,SpeechRate_I,AU_eyes_I,UnionSocioItems_P,IPU_P,TypeTokenRatio_P,AUs_mouth_I,IPU_I,SpeechRate_P,Saccades_P,disc_IPU_P,disc_IPU_I;AU_eyes_I,Feedbacks_P,ReactionTime_P,UnionSocioItems_P,Smiles_I,IPU_P,LexicalRichness_P,Overlap_I,TypeTokenRatio_P,AUs_mouth_I,IPU_I,SpeechRate_P,Subjectivity_P,disc_IPU_P,TypeTokenRatio_I,disc_IPU_I;Feedbacks_P,ReactionTime_P,IPU_P,LexicalRichness_P,TypeTokenRatio_P,SpeechRate_P,IPU_I,disc_IPU_P,disc_IPU_I,Happy_I
